bbl,standard_address,city_id,city_name,boro_id,boro_name,cd_id,cd_name,sba_id,sba_name,ccd_id,ccd_name,tract_10,res_units,year_built,buildings,assessed_value,owner_name,ser_violation,tax_delinquency,net_inc_sqft,gross_exp_sqft,fld_2020,fld_2050,fld_firm,he_zones,latitude,longitude,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,inc_tar_info,data_dof,data_hcrlihtc,data_hpd,data_hpdlihtc,data_hudcon,data_hudfin,data_hudlihtc,data_ml,data_nycha,sub_fin,sub_prog,sub_tax,sub_zone,prog_202_8,start_202_8,end_202_8,prog_221d,start_221d,end_221d,prog_223,start_223,end_223,prog_420c,start_420c,end_420c,prog_421a,start_421a,end_421a,prog_421a_aff,start_421a_aff,end_421a_aff,prog_8a,start_8a,end_8a,prog_hpd_oth,start_hpd_oth,end_hpd_oth,prog_hud_fin_oth,start_hud_fin_oth,end_hud_fin_oth,prog_hud_proj_oth,start_hud_proj_oth,end_hud_proj_oth,prog_inclus_hous,start_inclus_hous,end_inclus_hous,prog_j51,start_j51,end_j51,prog_lamp,start_lamp,end_lamp,prog_lihtc4,start_lihtc4,end_lihtc4,prog_lihtc9,start_lihtc9,end_lihtc9,prog_lmsa,start_lmsa,end_lmsa,prog_mfp,start_mfp,end_mfp,prog_ml,start_ml,end_ml,prog_nep,start_nep,end_nep,prog_nrp,start_nrp,end_nrp,prog_nycha_mix,start_nycha_mix,end_nycha_mix,prog_nycha_ph,start_nycha_ph,end_nycha_ph,prog_plp,start_plp,end_plp,prog_prac_202,start_prac_202,end_prac_202,prog_proj8,start_proj8,end_proj8,prog_rad,start_rad,end_rad,prog_tpt,start_tpt,end_tpt,prog_year15,start_year15,end_year15
2033050058,2881 Valentine Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,15,City Council District 15,36005040702,16,2006,1,537300,2881 VALENTINE AVE LLC,1,0,10,9.4,No,No,No,None,40.87021,-73.8892986,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20110101,20360101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033060053,211 Bedford Park Blvd,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,14,City Council District 14,36005041300,54,1927,1,1344150,211 BEDFORD PARK BLVD LLC,1,0,7.2,8.2,No,No,No,None,40.8720082,-73.886967,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170101,20510101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033080001,3034 Grand Concourse,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,14,City Council District 14,36005041300,57,1923,1,1444950,WHY NOT LLC,1,0,8.2,10.7,No,No,No,None,40.8736956,-73.8863748,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170701,20520101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033100010,3054 Villa Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,14,City Council District 14,36005041100,101,2021,1,6539850,VILLA BEDFORD HOUSING DEVELOPMENT FUND C ORPORATION,1,0,20.4,16.5,No,No,No,None,40.8731923,-73.8880859,,,,,,Information unavailable,1,1,0,0,0,0,0,0,0,1,0,1,0,0,,,0,,,0,,,1,20210101,20610101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033110007,19 East 204 Street,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005041100,16,2010,1,947250,19 EAST 204TH STREET INC.,0,0,23.1,10.5,No,No,No,None,40.8751319,-73.8871678,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20130101,20280101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033110025,3152 Villa Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005041100,16,2013,1,569700,GOGO REALTY CORP.,1,0,12.1,12.1,No,No,No,None,40.8757739,-73.8869389,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20160101,20310101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033110036,3180b Villa Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005041100,8,2004,1,380700,"L&R VILLA AVENUE PROPERTY, LLC",0,0,,,No,No,No,None,40.8763967,-73.8866594,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20080101,20330101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033110072,3175 Grand Concourse,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005041100,68,1930,1,2164050,3175 GC LLC,1,0,10.2,9.9,No,No,No,None,40.8761686,-73.8863669,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20250101,20600101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033110117,190 East 205 Street,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005041300,25,2025,1,1018800,190 E 205 LLC,0,0,21.8,7.3,No,No,No,None,40.8747862,-73.8846047,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20250101,20600101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033110118,192 East 205 Street,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005041300,8,2015,1,490500,192 REALTY CORP.,0,0,,,No,No,No,None,40.8747669,-73.8845144,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20190101,20340101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033120051,E 205 Street,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005041300,88,2023,1,3766050,189 & 193 E. 205TH REALTY LLC,0,0,21.8,7.3,No,No,No,None,40.8752527,-73.884452,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20250101,20600101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033120080,170 East Mosholu Parkway,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005041300,27,2012,1,1406700,170 EAST MOSHOLU LLC,0,0,15.5,8.8,No,No,No,None,40.8749911,-73.8836498,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20160101,20310101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033130012,186 St Georges Crescent,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005041300,56,2018,1,2416950,ST GEORGE GARDENS LLC,1,0,16.6,9,No,No,No,None,40.8764493,-73.8844102,4,4,9,1,0,Breakdown available,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20200101,20550101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033150054,2825 Grand Concourse,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3701,Riverdale/Kingsbridge,14,City Council District 14,36005040303,60,1926,1,2081250,2825 GC LLC,1,0,8,6.5,No,No,No,None,40.8699791,-73.8919059,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240101,20590101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033180079,2776 Morris Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3701,Riverdale/Kingsbridge,14,City Council District 14,36005040303,15,2012,1,596700,"2776, LLC",0,0,12.9,5.2,No,No,No,None,40.8692785,-73.8941234,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20150101,20300101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
4051400040,43-53 Main Street,1,New York City,4,Queens,407,QN 07 - Flushing/Whitestone,4103,Flushing/Whitestone,20,City Council District 20,36081079701,41,2016,1,4770900,"JACKSON HT. ROOSEVELT DEVELOPMENT II, LL C",0,0,,,No,No,No,Zone 5,40.7513806,-73.8255584,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20200101,20350101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
4051410028,43-47 Byrd Street,1,New York City,4,Queens,407,QN 07 - Flushing/Whitestone,4103,Flushing/Whitestone,20,City Council District 20,36081079701,6,1950,1,611550,FORTY THREE BYRD STREET LLC,0,0,,,No,No,No,Zone 5,40.7517667,-73.8249438,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20120101,20270101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033187502,2763 Morris Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3701,Riverdale/Kingsbridge,14,City Council District 14,36005040303,75,2015,1,4205430,2763 MORRIS AVENUE CONDOMINIUM,1,0,,,No,No,No,None,40.8692655,-73.8948357,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20190101,20340101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
4051410049,136-20 Cherry Avenue,1,New York City,4,Queens,407,QN 07 - Flushing/Whitestone,4103,Flushing/Whitestone,20,City Council District 20,36081079701,8,2016,1,778500,43-03 BYRD LLC,0,0,,,No,No,No,Zone 5,40.7526905,-73.8259773,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20180101,20330101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033190046,2880 Jerome Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3701,Riverdale/Kingsbridge,14,City Council District 14,36005040701,116,2023,1,5620950,2880 JEROME AVENUE HOUSING DEVELOPMENT F UND CORPOR,0,0,,,No,No,No,None,40.8715186,-73.8916141,32,9,5,0,0,Breakdown available,1,0,0,1,0,0,0,0,0,1,0,1,0,0,,,0,,,0,,,1,20230101,20640101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033190050,2 Minerva Place,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3701,Riverdale/Kingsbridge,14,City Council District 14,36005040701,50,1938,1,1523700,HAF ASSOCIATES LLC D,1,0,8.4,8.1,No,No,No,None,40.8714964,-73.8913177,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170701,20520101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033200025,2933 Grand Concourse,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3701,Riverdale/Kingsbridge,14,City Council District 14,36005040701,42,1927,1,1150650,2933 JACKSON COOPER LLC,1,0,8.8,8.8,No,No,No,None,40.8720263,-73.8886556,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160101,20351231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033200028,2925 Grand Concourse,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3701,Riverdale/Kingsbridge,14,City Council District 14,36005040701,33,1956,1,1138950,2925 LOGAN CARTER LLC,1,0,,,No,No,No,None,40.871892,-73.8888547,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20190101,20540101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033210059,3069 Villa Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,14,City Council District 14,36005041100,85,2020,1,4973400,VILLA BEDFORD HOUSING DEVELOPMENT FUND C ORPORATION,1,0,19.7,8.4,No,No,No,None,40.8736428,-73.8884902,,,,,,Information unavailable,1,1,0,0,0,0,0,0,0,1,0,1,0,0,,,0,,,0,,,1,20210101,20610101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033220035,3185 Villa Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005041100,39,2013,1,1247850,NOCHE'S EXPRESS LLC,1,0,13.7,8.7,No,No,No,None,40.8766798,-73.887129,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20160101,20410101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033220047,3157 Villa Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005041100,12,1915,3,648900,3165-3169 VILLA AVENUE LLC,0,0,,,No,No,No,None,40.875876,-73.8874848,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19950101,20290101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033240130,3472 Knox Place,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005042100,62,1931,1,1586250,RAPHAEL PROPERTIES LLC,1,0,9.2,8.7,No,No,No,None,40.882820100000004,-73.8820629,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20020101,20360101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033280039,3551 Dekalb Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3702,Williamsbridge/Baychester,11,City Council District 11,36005043100,77,1940,1,1725750,3551 DEKALB REALTY LLC,1,0,6.9,4.9,No,No,No,None,40.8836027,-73.879729,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,19940101,20280101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
4051800029,42-07 Kissena Boulevard,1,New York City,4,Queens,407,QN 07 - Flushing/Whitestone,4103,Flushing/Whitestone,20,City Council District 20,36081085700,15,2009,1,1283400,KISSENA PROPERTIES LLC,0,0,,,No,No,No,None,40.7570115,-73.8265399,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20130101,20280101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
4051800030,140-08 Sanford Avenue,1,New York City,4,Queens,407,QN 07 - Flushing/Whitestone,4103,Flushing/Whitestone,20,City Council District 20,36081085700,15,2009,1,1372500,KISSENA PROPERTIES LLC,0,0,,,No,No,No,None,40.7571158,-73.8265396,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20130101,20280101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
4051827501,140-75 Ash Avenue,1,New York City,4,Queens,407,QN 07 - Flushing/Whitestone,4103,Flushing/Whitestone,20,City Council District 20,36081085700,36,2009,1,4130559,UNAVAILABLE OWNER,0,0,,,No,No,No,None,40.7565322,-73.8218235,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20130101,20280101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033330001,323 E Mosholu Parkway N,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005042500,64,1923,1,2090250,323 EAST MOSHOLU LLC D,1,0,10.5,8.6,No,No,No,None,40.8720232,-73.8800717,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20190101,20540101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2034327504,201 Surf Drive,1,New York City,2,Bronx,209,BX 09 - Parkchester/Soundview,3709,Soundview/Parkchester,18,City Council District 18,36005000400,108,2007,54,3668760,HARBOUR POINTE AT SHOREHAVEN CONDO 4,0,0,,,Yes,Yes,Yes,Zone 1,40.8052236,-73.8526963,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20100101,20350101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033410030,3106 Bainbridge Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005042300,32,1924,1,893700,MANGAN REALTY LLC,0,0,,,No,No,No,None,40.8740505,-73.8790628,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050101,20390101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
4051867505,141-05 Cherry Avenue,1,New York City,4,Queens,407,QN 07 - Flushing/Whitestone,4103,Flushing/Whitestone,20,City Council District 20,36081085900,36,2008,1,3287700,UNAVAILABLE OWNER,0,0,,,No,No,No,None,40.7549509,-73.8215823,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20120101,20270101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
4051867506,142-19 Cherry Avenue,1,New York City,4,Queens,407,QN 07 - Flushing/Whitestone,4103,Flushing/Whitestone,20,City Council District 20,36081085900,10,2008,1,810993,UNAVAILABLE OWNER,0,0,,,No,No,No,None,40.7555944,-73.8205988,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20130101,20280101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
4051920051,43-16 Union Street,1,New York City,4,Queens,407,QN 07 - Flushing/Whitestone,4103,Flushing/Whitestone,20,City Council District 20,36081085900,22,2013,1,1710000,FENG TAI LLC,1,0,,,No,No,No,None,40.7540833,-73.821433,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20170101,20320101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033430180,282 East Gun Hill Road,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005042300,52,1925,1,1488150,282 GUN HILL LLC,1,0,,,No,No,No,None,40.8791074,-73.8750035,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20050101,20390101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033440082,3500 Tryon Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3702,Williamsbridge/Baychester,11,City Council District 11,36005043100,29,1932,1,933300,3500 TRYON REALTY LLC D,1,0,,,No,No,No,None,40.8804457,-73.8765198,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20190101,20540101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
4051927505,43-12 Union Street,1,New York City,4,Queens,407,QN 07 - Flushing/Whitestone,4103,Flushing/Whitestone,20,City Council District 20,36081085900,10,2010,1,825300,CHERRY QUEENS TOWER CONDOMINIUM,0,0,,,No,No,No,None,40.7541741,-73.8215338,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20150101,20300101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033470036,308 East 209 Street,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005042902,25,1929,1,696150,308 HULL LLC,1,0,8.1,10.4,No,No,No,None,40.8767523,-73.8749175,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20210701,20550101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
4051937504,43-12 Robinson Street,1,New York City,4,Queens,407,QN 07 - Flushing/Whitestone,4103,Flushing/Whitestone,20,City Council District 20,36081085900,12,2008,1,895945,UNAVAILABLE OWNER,0,0,,,No,No,No,None,40.7546231,-73.8208432,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20130101,20280101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033470070,305 East 207 Street,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005042902,10,2006,1,505350,305 EAST 207 STREET LLC,0,0,,,No,No,No,None,40.8756005,-73.8758273,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20110101,20360101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
2033480166,3335 Hull Avenue,1,New York City,2,Bronx,207,BX 07 - Kingsbridge Heights/Bedford,3706,Kingsbridge Heights/Mosholu,11,City Council District 11,36005042902,8,2005,1,551250,HULL MANAGEMENT LLC,1,0,,,No,No,No,None,40.8776518,-73.8741565,,,,,,Information unavailable,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,1,20080101,20330101,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
