fc_subsidy_id,ref_bbl,ref_address,agency_name,subsidy_name,sub_subsidy_name,project_name,start_date,end_date,tenure,preservation,program,reac_score,reac_date,tot_bbls,tot_buildings,tot_units,city_id,city_name,boro_id,boro_name,cd_id,cd_name,sba_id,sba_name,ccd_id,ccd_name,tract_10,data_dof,data_hcrlihtc,data_hpd,data_hpdlihtc,data_hudcon,data_hudfin,data_hudlihtc,data_ml,data_nycha,sub_fin,sub_prog,sub_tax,sub_zone,prog_202_8,start_202_8,end_202_8,prog_221d,start_221d,end_221d,prog_223,start_223,end_223,prog_420c,start_420c,end_420c,prog_421a,start_421a,end_421a,prog_421a_aff,start_421a_aff,end_421a_aff,prog_8a,start_8a,end_8a,prog_hpd_oth,start_hpd_oth,end_hpd_oth,prog_hud_fin_oth,start_hud_fin_oth,end_hud_fin_oth,prog_hud_proj_oth,start_hud_proj_oth,end_hud_proj_oth,prog_inclus_hous,start_inclus_hous,end_inclus_hous,prog_j51,start_j51,end_j51,prog_lamp,start_lamp,end_lamp,prog_lihtc4,start_lihtc4,end_lihtc4,prog_lihtc9,start_lihtc9,end_lihtc9,prog_lmsa,start_lmsa,end_lmsa,prog_mfp,start_mfp,end_mfp,prog_ml,start_ml,end_ml,prog_nep,start_nep,end_nep,prog_nrp,start_nrp,end_nrp,prog_nycha_mix,start_nycha_mix,end_nycha_mix,prog_nycha_ph,start_nycha_ph,end_nycha_ph,prog_plp,start_plp,end_plp,prog_prac_202,start_prac_202,end_prac_202,prog_proj8,start_proj8,end_proj8,prog_rad,start_rad,end_rad,prog_tpt,start_tpt,end_tpt,prog_year15,start_year15,end_year15
07000000028538,3033190007,285 Irving Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20190701,20390630,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047044100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20190701,20390630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028539,3033190011,292 Menahan Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20130101,20321231,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047044100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20130101,20321231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028541,3033220012,80 Grove Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20140701,20340630,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047039900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20140701,20340630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028543,3033227501,68 Grove St,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20220101,20411231,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047039900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20220101,20411231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028544,3033230058,117 Linden Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20150701,20350630,,Preservation,FALSE,,,1,1,17,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047041700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20150701,20350630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028545,3033260001,541 Knickerbocker Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20070401,20270331,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070401,20270331,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028546,3033260031,314 Grove Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20100101,20291231,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20100101,20291231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028547,3033260034,320 Grove Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20071001,20270930,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20071001,20270930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028548,3033350040,1491 Gates Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20170701,20370630,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170701,20370630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028550,3033390044,13 Palmetto Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20190401,20390331,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047039700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20190401,20390331,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028551,3033490001,1095 Bushwick Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20141001,20340930,,Preservation,FALSE,,,1,1,14,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047039900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20141001,20340930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028552,3033490003,1091 Bushwick Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20141001,20340930,,Preservation,FALSE,,,1,1,16,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047039900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20141001,20340930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028553,3033500044,133 Woodbine Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20190401,20390331,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047041700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20190401,20390331,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028554,3033500050,121 Woodbine Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20160701,20360630,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047041700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160701,20360630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028557,3033650103,651 Knickerbocker Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20070401,20270331,,Preservation,FALSE,,,1,1,8,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070401,20270331,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028558,3033660042,1144 Bushwick Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20160701,20360630,,Preservation,FALSE,,,1,1,8,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047039700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160701,20360630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028560,3033680036,462 Central Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20170401,20370331,,Preservation,FALSE,,,1,1,8,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047041500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170401,20370331,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028561,3033770024,1368 Putnam Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20150701,20350630,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20150701,20350630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028562,3033770031,1386 Putnam Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20220401,20420331,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20220401,20420331,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028563,3033780005,675 Knickerbocker Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20180701,20380630,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20180701,20380630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028564,3033780008,667 Knickerbocker Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20181001,20380930,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20181001,20380930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028565,3033780011,1398 Putnam Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20150701,20350630,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20150701,20350630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028566,3033800004,1499 Broadway,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20240701,20440630,,Preservation,FALSE,,,1,1,8,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047039700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20240701,20440630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028567,3033800009,1487 Broadway,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20180701,20380630,,Preservation,FALSE,,,1,1,17,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047039700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20180701,20380630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028569,3033840012,248 Cornelia Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20071001,20270930,,Preservation,FALSE,,,1,1,5,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20071001,20270930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028571,3033840035,708 Knickerbocker Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20071001,20270930,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20071001,20270930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028572,3033860064,1509 Jefferson Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20180101,20371231,,Preservation,FALSE,,,1,1,10,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20180101,20371231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028573,3033880001,1209 Bushwick Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20110701,20310630,,Preservation,FALSE,,,1,1,38,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047039900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110701,20310630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028574,3033900007,485 Central Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20060701,20260630,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047041500,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20060701,20260630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028576,3033910028,716 Knickerbocker Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20170401,20370331,,Preservation,FALSE,,,1,1,5,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20170401,20370331,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028577,3033910031,720 Knickerbocker Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20190701,20390630,,Preservation,FALSE,,,1,1,8,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20190701,20390630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028578,3033920003,729 Knickerbocker Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20160701,20360630,,Preservation,FALSE,,,1,1,8,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20160701,20360630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028579,3033930043,1516 Jefferson Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20071001,20270930,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20071001,20270930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028580,3033950008,1223 Bushwick Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20100101,20291231,,Preservation,FALSE,,,1,1,24,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047039900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20100101,20291231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028581,3033990015,1330 Hancock Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20081001,20280930,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20081001,20280930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028582,3034060048,1311 Halsey Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20110101,20301231,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110101,20301231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028583,3034060052,1241 Halsey Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20070701,20270630,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070701,20270630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028584,3034110055,187 Eldert Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20071001,20270930,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047041300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20071001,20270930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028587,3034130029,1318 Halsey Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20110101,20301231,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20110101,20301231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028588,3034130059,321 Eldert Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20190101,20381231,,Preservation,FALSE,,,1,1,8,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20190101,20381231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028592,3034170010,194 Eldert Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20071001,20270930,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047041300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20071001,20270930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028593,3034170025,554 Wilson Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20180401,20380331,,Preservation,FALSE,,,1,1,5,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047041300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20180401,20380331,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028595,3034180033,818 Knickerbocker Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20071001,20270930,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20071001,20270930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028596,3034190016,314 Eldert Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20100101,20291231,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20100101,20291231,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028597,3034190018,320 Eldert Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20071001,20270930,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047043700,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20071001,20270930,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028598,3034230043,588 Wilson Avenue,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20070701,20270630,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047041300,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20070701,20270630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
07000000028599,3034250020,314 Covert Street,NYC Department of Finance,Property Tax Incentives,J-51 Tax Incentive,,20180701,20380630,,Preservation,FALSE,,,1,1,6,1,New York City,3,Brooklyn,304,BK 04 - Bushwick,4002,Bushwick,37,City Council District 37,36047040900,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,20180701,20380630,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
