source,store_id,store_name,address_query,addr_number,addr_street,addr_zip,latitude,longitude,bbl,bbl_method,bbl_label,bin,Tax_j,dof_taxyear,dof_annualized,pluto_assesstot,pluto_assessland,pluto_ownername,pluto_bldgclass,pluto_ok,dof_ok,assessment_ok,assessment_year,acris_lease_hit,acris_n_lease_docs,acris_lease_doc_type,Rent_j_acris,rent_sqft,Rent_j_low,Rent_j_mid,Rent_j_high,Rent_j,rent_method
snap,1136895,Abdus Salam GREEN CART  ,"953 SOUTHERN BLVD, Bronx, NY 10459",953,Southern Blvd,10459,40.82143,-73.89169,2027240186,geosearch,"953 SOUTHERN BOULEVARD, Bronx, NY, USA",2005787,3597192.48,2027,True,9969750.0,1395000.0,953 SB LLC,O5,True,True,False,,True,1.0,MLEA,,,,,,,acris_lease_no_amount
snap,739784,Acosta Deli Grocery Inc  ,"590 SOUTHERN BLVD, Bronx, NY 10455",590,Southern Blvd,10455,40.81277,-73.90179,2026030024,geosearch,"590 SOUTHERN BOULEVARD, Bronx, NY, USA",2004128,451889.46,2027,False,713700.0,28350.0,590 SOUTHERN BLVD HDFC,C6,True,True,False,,True,1.0,LEAS,,,,,,,acris_lease_no_amount
snap,1113129,Al-Bathaa Deli Grocery Corp  ,"870 PROSPECT AVE, Bronx, NY 10459",870,Prospect Ave,10459,40.82028,-73.90129,2026900001,geosearch,"870 PROSPECT AVENUE, Bronx, NY, USA",2005189,608058.72,2027,True,788400.0,80100.0,864 HOLDING LLC,K4,True,True,False,,False,0.0,,,,,,,,none
snap,895644,ALANTE ALANTE DELI GROCERY CORP  ,"1006 INTERVALE AVE, Bronx, NY 10459",1006,INTERVALE AVENUE,10459,40.8234,-73.89684,2027040016,geosearch,"1006 INTERVALE AVENUE, Bronx, NY, USA",2005470,366169.44,2027,True,781200.0,33750.0,1006 INTERVALE AVE LLC,C7,True,True,False,,False,0.0,,,,,,,,none
snap,1150883,Aldus 99 Cents Discount Store Corp / 99 Cents Disc  ,"951 HOE AVE, Bronx, NY 10459",951,Hoe Ave,10459,40.8221,-73.89037,2027427501,geosearch,"951 HOE AVENUE, Bronx, NY, USA",2113353,,,,12377700.0,649800.0,962 ALDUS STREET CONDO,RM,True,False,False,,False,,,,,,,,,none
snap,1150883,Aldus 99 Cents Discount Store Corp / 99 Cents Disc  ,"951 HOE AVE, Bronx, NY 10459",951,Hoe Ave,10459,40.8221,-73.89037,2027427501,geosearch,"951 HOE AVENUE, Bronx, NY, USA",2113353,,,,12377700.0,649800.0,962 ALDUS STREET CONDO,RM,True,False,False,,False,,,,,,,,,none
snap,751347,Aldus Fruit & Meat Market  ,"953-75 ALDUS ST, Bronx, NY 10459",953-75,Aldus St,10459,40.82319,-73.89074,2027430055,geosearch,"953 ALDUS STREET, Bronx, NY, USA",2092021,2032568.32,2027,True,1020150.0,56700.0,953-957 RESCUE CORP,C7,True,True,False,,False,0.0,,,,,,,,none
snap,773329,Alex Grocery Inc  ,"1114 WESTCHESTER AVE, Bronx, NY 10459",1114,Westchester Ave,10459,40.82552,-73.89021,2027500008,geosearch,"1114 WESTCHESTER AVENUE, Bronx, NY, USA",2006140,33167.04,2027,False,48840.0,8400.0,1114 JONAS CORP.,S2,True,True,False,,False,0.0,,,,,,,,none
snap,1395758,Alexis Deli & Grocery  ,"945 ALDUS ST, Bronx, NY 10459",945,Aldus St,10459,40.82312,-73.89143,2027430001,geosearch,"945 ALDUS STREET, Bronx, NY, USA",2006015,937432.96,2027,True,2011500.0,201600.0,ZALE MGMT CORP,C7,True,True,False,,False,0.0,,,,,,,,none
snap,873880,Ali Baba Gourmet Deli Corp  ,"703 SOUTHERN BLVD, Bronx, NY 10455",703,Southern Blvd,10455,40.81362,-73.89912,2027200041,geosearch,"703 SOUTHERN BOULEVARD, Bronx, NY, USA",2005724,52165.2,2027,False,3267000.0,292500.0,1025-1027 LEGGETT AVENUE HDFC,C6,True,True,False,,False,0.0,,,,,,,,none
snap,918966,Aljaned Middle Eastern Supermarket Corp  ,"976 INTERVALE AVE, Bronx, NY 10459",976,Intervale Ave,10459,40.82251,-73.89684,2027040001,geosearch,"976 INTERVALE AVENUE, Bronx, NY, USA",2005464,211471.04,2027,True,496800.0,106200.0,FOXHURST CENTER LLC,K1,True,True,False,,False,0.0,,,,,,,,none
snap,374526,ALMANZAR GROCERY & FOOD CORP  ,"854 INTERVALE AVE, Bronx, NY 10459",854,Intervale Ave,10459,40.81799,-73.89557,2027220001,geosearch,"854 INTERVALE AVENUE, Bronx, NY, USA",2087653,68037.36,2027,False,384750.0,24750.0,854 INTERVALE AVE HDFC,C6,True,True,False,,False,0.0,,,,,,,,none
snap,374526,ALMANZAR GROCERY & FOOD CORP  ,"854 INTERVALE AVE, Bronx, NY 10459",854,Intervale Ave,10459,40.81799,-73.89557,2027220001,geosearch,"854 INTERVALE AVENUE, Bronx, NY, USA",2087653,68037.36,2027,False,384750.0,24750.0,854 INTERVALE AVE HDFC,C6,True,True,False,,False,0.0,,,,,,,,none
snap,926380,Alnabil 83 Deli Grocery Inc  ,"900 HOE AVE, Bronx, NY 10459",900,Hoe Ave,10459,40.82135,-73.89024,2027460001,geosearch,"900 HOE AVENUE, Bronx, NY, USA",2006072,976436.64,2027,True,1962450.0,139500.0,900 HOE REALTY 1 LLC,C7,True,True,False,,False,0.0,,,,,,,,none
snap,929289,Amelia Grocery Store Inc  ,"954 PROSPECT AVE, Bronx, NY 10459",954,Prospect Ave,10459,40.82255,-73.90039,2026900105,geosearch,"954 PROSPECT AVENUE, Bronx, NY, USA",2005207,771727.32,2027,False,348750.0,45000.0,954 PROPERTIES CORP.,C4,True,True,False,,False,0.0,,,,,,,,none
snap,973797,American 99 Of Southern Blvd.  ,"561B SOUTHERN BLVD, Bronx, NY 10455",561B,Southern Blvd,10455,40.8124,-73.90337,2026830045,geosearch,"561 SOUTHERN BOULEVARD, Bronx, NY, USA",2088194,372949.92,2027,True,1011150.0,180000.0,NEW ERA ESTATE INC,K1,True,True,False,,False,0.0,,,,,,,,none
snap,1060037,Angel Vila - Simpson Street Fruit Market GC  ,"1000 SIMPSON ST, Bronx, NY 10459",1000,Simpson St,10459,40.82331,-73.89285,2027247502,geosearch,"1000 SIMPSON STREET, Bronx, NY, USA",2113504,,,,15536610.0,1159560.0,PRC WESTCHESTER AVENUE LLC,RR,True,False,False,,False,,,,,,,,,none
snap,451624,ANTHONY'S SUPERMARKET  ,"1218 WESTCHESTER AVE, Bronx, NY 10459",1218,Westchester Ave,10459,40.82606,-73.88909,2027500022,geosearch,"1218 WESTCHESTER AVENUE, Bronx, NY, USA",2006148,4337470.08,2027,True,2519100.0,81000.0,NEIGHBORHOOD RENEWAL HOUSING DEVELOPMENT  FUND CORP,C7,True,True,False,,False,0.0,,,,,,,,none
snap,1269630,Antillana Fresh Meat Market  ,"1025 WESTCHESTER AVE, Bronx, NY 10459",1025,Westchester Ave,10459,40.82405,-73.89321,2027260070,geosearch,"1025 WESTCHESTER AVENUE, Bronx, NY, USA",2095487,157304.8,2027,True,375300.0,112500.0,1025 WESTCHESTER PRPRTS,K1,True,True,False,,False,0.0,,,,,,,,none
snap,455068,ANTONIO BAEZ GROCERY STORE  ,"796 SOUTHERN BLVD, Bronx, NY 10455",796,Southern Blvd,10455,40.81613,-73.89637,2027290070,geosearch,"796 SOUTHERN BOULEVARD, Bronx, NY, USA",2005828,169528.32,2027,True,468900.0,67500.0,790-792 L.L.C.,K2,True,True,False,,False,0.0,,,,,,,,none
snap,1110027,Antonio Hernandez GREEN CART  ,"1018 SOUTHERN BLVD, Bronx, NY 10459",1018,Southern Blvd,10459,40.82359,-73.89176,2029807501,geosearch,"1308 SOUTHERN BOULEVARD, Bronx, NY, USA",2115231,,,,752250.0,47100.0,UNAVAILABLE OWNER,RM,True,False,False,,False,,,,,,,,,none
snap,784612,Asociados Meat Market Inc  ,"1025 WESTCHESTER AVE, Bronx, NY 10459",1025,Westchester Ave,10459,40.82417,-73.89302,2027260070,geosearch,"1025 WESTCHESTER AVENUE, Bronx, NY, USA",2095487,157304.8,2027,True,375300.0,112500.0,1025 WESTCHESTER PRPRTS,K1,True,True,False,,False,0.0,,,,,,,,none
snap,452248,B & ME FOOD CORP  ,"1050 WESTCHESTER AVE, Bronx, NY 10459",1050,Westchester Ave,10459,40.82492,-73.89136,2027430025,geosearch,"1050 WESTCHESTER AVENUE, Bronx, NY, USA",2006022,3711175.84,2027,True,3884850.0,195750.0,DTRD REALTY LLC,D9,True,True,False,,False,0.0,,,,,,,,none
snap,953344,BARRETO DELI & GROCERY STORE INC  ,"922 BARRETO ST, Bronx, NY 10459",922,BARRETO STREET,10459,40.81957,-73.89333,2027230068,geosearch,"922 BARRETTO STREET, Bronx, NY, USA",2005768,811144.64,2027,True,622800.0,40500.0,901 REALTY LLC,C7,True,True,False,,False,0.0,,,,,,,,none
snap,753794,Bashar Deli Grocery  ,"1126 WESTCHESTER AVE, Bronx, NY 10459",1126,Westchester Ave,10459,40.82568,-73.8899,2027500013,geosearch,"1126 WESTCHESTER AVENUE, Bronx, NY, USA",2006145,9477.04,2027,False,53580.0,9660.0,JONAS 1126 CORP.,S1,True,True,False,,False,0.0,,,,,,,,none
snap,799365,BELLA GROCERY  ,"671 KELLY ST, Bronx, NY 10455",671,kelly st,10455,40.8154,-73.90233,2026860005,geosearch,"671 KELLY STREET, Bronx, NY, USA",2005122,250730.64,2027,False,313650.0,48150.0,671 KELLY STREET HOUSING DEVELOPMENT FUN D CORP.,C7,True,True,False,,False,0.0,,,,,,,,none
snap,1490289,Berakah Foods  ,"1240 RANDALL AVE, Bronx, NY 10474",1240,Randall Ave,10474,40.81172,-73.88817,2027680241,geosearch,"1240 RANDALL AVENUE, Bronx, NY, USA",2006801,197412.0,2027,True,488700.0,110700.0,RANDALL PROPERTY CORP,F4,True,True,False,,False,0.0,,,,,,,,none
snap,535940,BERENICE GROCERY INC  ,"831 DAWSON ST, Bronx, NY 10459",831,Dawson St,10459,40.81867,-73.89883,2026960075,geosearch,"831 DAWSON STREET, Bronx, NY, USA",2005347,18277.68,2027,True,1172250.0,67950.0,830 SHEVA REALTY HOUSING DEVELOPMNET FUN D CORP,C7,True,True,False,,False,0.0,,,,,,,,none
snap,1156873,Best 99 & Up Store Inc.  ,"1041 E 163RD ST, Bronx, NY 10459",1041,E 163rd St,10459,40.82102,-73.89133,2027420003,geosearch,"1041 EAST 163 STREET, Bronx, NY, USA",2094367,2970772.64,2027,True,7030800.0,2250000.0,940 SOUTHERN BOULEVA,K1,True,True,False,,False,0.0,,,,,,,,none
snap,1203142,Best African Market  ,"946 PROSPECT AVE, Bronx, NY 10459",946,Prospect Ave,10459,40.82254,-73.90039,2026900100,geosearch,"946 PROSPECT AVENUE, Bronx, NY, USA",2005206,419547.68,2027,True,977400.0,73800.0,PROSPECT AVE ESTATES LLC,C7,True,True,False,,False,0.0,,,,,,,,none
snap,1172538,Best African Market Corp 1,"946 PROSPECT AVE, Bronx, NY 10459",946,Prospect Ave,10459,40.82254,-73.90039,2026900100,geosearch,"946 PROSPECT AVENUE, Bronx, NY, USA",2005206,419547.68,2027,True,977400.0,73800.0,PROSPECT AVE ESTATES LLC,C7,True,True,False,,False,0.0,,,,,,,,none
snap,1431275,Best Day & Night Deli Grocery Corp. n/a,"1017 LEGGETT AVE, Bronx, NY 10455",1017,Leggett Ave,10455,40.81421,-73.89952,2027200001,geosearch,"1017 LEGGETT AVENUE, Bronx, NY, USA",2005719,1253269.12,2027,True,1339650.0,59400.0,1272 HOLDING LTD,C7,True,True,False,,False,0.0,,,,,,,,none
snap,1137099,Black Deli Grocery Corp.  ,"1026 PROSPECT AVE, Bronx, NY 10459",1026,Prospect Ave,10459,40.82435,-73.89965,2026910005,geosearch,"1026 PROSPECT AVENUE, Bronx, NY, USA",2005235,4485.36,2027,False,61380.0,3660.0,"EVANS, DAPHNE",S1,True,True,False,,False,0.0,,,,,,,,none
snap,1196619,Blazing Deals LLC  ,"986 SOUTHERN BLVD, Bronx, NY 10459",986,Southern Blvd,10459,40.8226,-73.89171,2027420030,geosearch,"986 SOUTHERN BOULEVARD, Bronx, NY, USA",2006010,1337089.76,2027,True,3468600.0,530100.0,"GARSTAFF REALTY, LLC",K1,True,True,False,,True,1.0,LEAS,,,,,,,acris_lease_no_amount
snap,748058,Bob's Dollar Mart LLC  ,"938 SOUTHERN BLVD, Bronx, NY 10459",938,Southern Blvd,10459,40.82092,-73.89158,2027350019,geosearch,"938 SOUTHERN BOULEVARD, Bronx, NY, USA",2115003,183752.96,2027,True,474300.0,105300.0,936 SOUTHERN BLVD LLC C/O THE BETESH GRP,K1,True,True,False,,False,0.0,,,,,,,,none
snap,972558,Bronx Saint John Deli Inc  ,"911 AVE SAINT JOHN, Bronx, NY 10455",911,Avenue Saint John,10455,40.81585,-73.90286,2026860013,geosearch,"911 AVENUE ST JOHN, Bronx, NY, USA",2005128,5102.48,2027,False,57600.0,4140.0,"TOYABOW, LLC",S2,True,True,False,,False,0.0,,,,,,,,none
snap,942961,Brother Hood Gourmet Deli Corp  ,"703 SOUTHERN BLVD, Bronx, NY 10455",703,Southern Blvd,10455,40.81362,-73.89912,2027200041,geosearch,"703 SOUTHERN BOULEVARD, Bronx, NY, USA",2005724,52165.2,2027,False,3267000.0,292500.0,1025-1027 LEGGETT AVENUE HDFC,C6,True,True,False,,False,0.0,,,,,,,,none
snap,1424492,Brothers & Bobo LLC  ,"902 HUNTS POINT AVE, Bronx, NY 10474",902,Hunts Point Ave,10474,40.81966,-73.88973,2027410060,geosearch,"902 HUNT'S POINT AVENUE, Bronx, NY, USA",2006005,110792.8,2027,True,288000.0,24300.0,"PENN CENTRAL REALTY, LLC",K1,True,True,False,,False,0.0,,,,,,,,none
snap,1016787,Bryant Grocery Ny Corp  ,"869 BRYANT AVE, Bronx, NY 10474",869,Bryant Ave,10474,40.81892,-73.88675,2027627501,geosearch,"869 BRYANT AVENUE, Bronx, NY, USA",2006460,,,,1620451.0,405001.0,"CHILLUM PLACE, L.L.C.",RM,True,False,False,,False,,,,,,,,,none
snap,1539236,Buena Vista Deli Grocery Corp.  ,"650 PROSPECT AVE, Bronx, NY 10455",650,Prospect Ave,10455,40.81554,-73.9031,2026860001,geosearch,"650 PROSPECT AVENUE, Bronx, NY, USA",2005121,780504.48,2027,True,1665900.0,60750.0,LA PAZ REALTY CORP.,C7,True,True,False,,False,0.0,,,,,,,,none
snap,1413136,Burger Chimi Tropical ,"940 SOUTHERN BLVD, Bronx, NY 10459",940,Southern Blvd,10459,40.82156,-73.89146,2027420003,geosearch,"940 SOUTHERN BOULEVARD, Bronx, NY, USA",2094369,2970772.64,2027,True,7030800.0,2250000.0,940 SOUTHERN BOULEVA,K1,True,True,False,,False,0.0,,,,,,,,none
snap,963234,Cacao Deli Grocery Corp  ,"918 FAILE ST, Bronx, NY 10474",918,Faile St,10474,40.8204,-73.88799,2027610083,geosearch,"918 FAILE STREET, Bronx, NY, USA",2006367,1886569.76,2027,True,1420200.0,50400.0,"LULAV PROPERTIES, LLC",C7,True,True,False,,False,0.0,,,,,,,,none
snap,963234,Cacao Deli Grocery Corp  ,"918 FAILE ST, Bronx, NY 10474",918,Faile St,10474,40.8204,-73.88799,2027610083,geosearch,"918 FAILE STREET, Bronx, NY, USA",2006367,1886569.76,2027,True,1420200.0,50400.0,"LULAV PROPERTIES, LLC",C7,True,True,False,,False,0.0,,,,,,,,none
snap,1319880,Cancun Deli & Grocery Corp  ,"908 E 163RD ST, Bronx, NY 10459",908,E 163rd St,10459,40.82096,-73.89803,2026960103,geosearch,"908 EAST 163 STREET, Bronx, NY, USA",2005349,343928.48,2027,True,808650.0,28350.0,LOUCADO REALTY CORP.,C7,True,True,False,,False,0.0,,,,,,,,none
snap,1400514,Cancun Deli Grocery I  ,"908 E 163RD ST, Bronx, NY 10459",908,E 163rd St,10459,40.82085,-73.89802,2026960103,geosearch,"908 EAST 163 STREET, Bronx, NY, USA",2005349,343928.48,2027,True,808650.0,28350.0,LOUCADO REALTY CORP.,C7,True,True,False,,False,0.0,,,,,,,,none
snap,772714,Canela Food Store  ,"869 BRYANT AVE, Bronx, NY 10474",869,Bryant Ave,10474,40.81892,-73.88675,2027627501,geosearch,"869 BRYANT AVENUE, Bronx, NY, USA",2006460,,,,1620451.0,405001.0,"CHILLUM PLACE, L.L.C.",RM,True,False,False,,False,,,,,,,,,none
snap,766055,Carniceria Hispana  ,"967 E 165TH ST, Bronx, NY 10459",967,E 165th St,10459,40.82399,-73.8945,2027170068,geosearch,"967 EAST 165 STREET, Bronx, NY, USA",2005686,6824.4,2027,False,58680.0,6840.0,963-967 EAST 165TH STREET LLC,S2,True,True,False,,False,0.0,,,,,,,,none
snap,1205162,Carniceria Hispana  ,"967 E 165TH ST, Bronx, NY 10459",967,E 165th St,10459,40.82399,-73.8945,2027170068,geosearch,"967 EAST 165 STREET, Bronx, NY, USA",2005686,6824.4,2027,False,58680.0,6840.0,963-967 EAST 165TH STREET LLC,S2,True,True,False,,False,0.0,,,,,,,,none
snap,320971,CASANOVA MEAT MARKET CORP  ,"888 HUNTS POINT AVE, Bronx, NY 10474",888,Hunts Point Ave,10474,40.81913,-73.88943,2027610006,geosearch,"888 HUNTS POINT AVENUE, Bronx, NY, USA",2006320,850296.8,2027,True,1106100.0,198450.0,870 HUNTS POINT RLTYGRO,K1,True,True,False,,False,0.0,,,,,,,,none
snap,1609305,Casita Maria Deli Corp  ,"1020 E 163RD ST, Bronx, NY 10459",1020,E 163rd St,10459,40.82097,-73.89157,2027237501,geosearch,"1020 EAST 163 STREET, Bronx, NY, USA",2005764,342787.0,2026,False,3844800.0,241200.0,1018 E 163RD STREET HOUSING DEV FUND COR PORATION,RM,True,True,False,,False,,,,,,,,,none
snap,437801,CASTILLO GROCERY MEAT MKT & DELI  ,"1174 GARRISON AVE, Bronx, NY 10474",1174,Garrison Ave,10474,40.82049,-73.88799,2027610083,geosearch,"1174 GARRISON AVENUE, Bronx, NY, USA",2006367,1886569.76,2027,True,1420200.0,50400.0,"LULAV PROPERTIES, LLC",C7,True,True,False,,False,0.0,,,,,,,,none
snap,515140,CESPEDES DELI GROCERY  ,"968 E 165TH ST, Bronx, NY 10459",968,E 165th St,10459,40.8239,-73.89464,2027150053,geosearch,"968 EAST 165 STREET, Bronx, NY, USA",2005669,146487.04,2027,True,343350.0,81450.0,"S.U.S. REAL ESTATE OF BRONX, INC.",K1,True,True,False,,False,0.0,,,,,,,,none
snap,1666168,Champion Market Place  ,"914 PROSPECT AVE, Bronx, NY 10459",914,Prospect Ave,10459,40.82136,-73.90055,2026900024,geosearch,"914 PROSPECT AVENUE, Bronx, NY, USA",2005195,208621.6,2027,False,279450.0,45000.0,"EMMA BELLA REALTY, L.L.C.",K4,True,True,False,,False,0.0,,,,,,,,none
snap,1186501,Channel S Deli Grocery Inc  ,"910 PROSPECT AVE, Bronx, NY 10459",910,Prospect Ave,10459,40.82135,-73.90088,2026900022,geosearch,"910 PROSPECT AVENUE, Bronx, NY, USA",2005194,381305.12,2027,True,766350.0,20250.0,PROSPECT RLTY CORP,C7,True,True,False,,False,0.0,,,,,,,,none
snap,840764,Channel's Deli Grocery  ,"910 PROSPECT AVE, Bronx, NY 10459",910,Prospect Ave,10459,40.82136,-73.90088,2026900022,geosearch,"910 PROSPECT AVENUE, Bronx, NY, USA",2005194,381305.12,2027,True,766350.0,20250.0,PROSPECT RLTY CORP,C7,True,True,False,,False,0.0,,,,,,,,none
snap,1007601,Channel's Grocery Corp  ,"910 PROSPECT AVE, Bronx, NY 10459",910,Prospect Ave,10459,40.82136,-73.90088,2026900022,geosearch,"910 PROSPECT AVENUE, Bronx, NY, USA",2005194,381305.12,2027,True,766350.0,20250.0,PROSPECT RLTY CORP,C7,True,True,False,,False,0.0,,,,,,,,none
snap,781148,Chichi Grocery Corp.  ,"935 E 163RD ST, Bronx, NY 10459",935,E 163rd St,10459,40.82103,-73.89655,2027030025,geosearch,"935 EAST 163 STREET, Bronx, NY, USA",2005456,963763.84,2027,True,2034450.0,56700.0,EAST 163RD LLC,D7,True,True,False,,True,1.0,LEAS,,,,,,,acris_lease_no_amount
snap,781148,Chichi Grocery Corp.  ,"935 E 163RD ST, Bronx, NY 10459",935,E 163rd St,10459,40.82103,-73.89655,2027030025,geosearch,"935 EAST 163 STREET, Bronx, NY, USA",2005456,963763.84,2027,True,2034450.0,56700.0,EAST 163RD LLC,D7,True,True,False,,True,1.0,LEAS,,,,,,,acris_lease_no_amount
snap,781148,Chichi Grocery Corp.  ,"935 E 163RD ST, Bronx, NY 10459",935,E 163rd St,10459,40.82103,-73.89655,2027030025,geosearch,"935 EAST 163 STREET, Bronx, NY, USA",2005456,963763.84,2027,True,2034450.0,56700.0,EAST 163RD LLC,D7,True,True,False,,True,1.0,LEAS,,,,,,,acris_lease_no_amount
snap,1196581,Cinco Hermanos Inc  ,"960 LONGWOOD AVE, Bronx, NY 10459",960,Longwood Ave,10459,40.81749,-73.89824,2027080040,geosearch,"960 LONGWOOD AVENUE, Bronx, NY, USA",2005568,1611338.24,2027,True,1698300.0,67950.0,758 KELLY LLC,D7,True,True,False,,False,0.0,,,,,,,,none
snap,466280,COLONIA PUERTORIQUENA GROC CORP  ,"1012 GARRISON AVE, Bronx, NY 10474",1012,GARRISON AVE,10474,40.81883,-73.89021,2027400001,geosearch,"1012 GARRISON AVENUE, Bronx, NY, USA",2005940,165856.4,2027,True,931500.0,31950.0,HUNTS POINT RESIDENCES HOUSING DEVELOPME NT,D7,True,True,False,,False,0.0,,,,,,,,none
snap,767857,Comercial Mexicano Grocery Store  ,"547 SOUTHERN BLVD, Bronx, NY 10455",547,Southern Blvd,10455,40.81229,-73.90367,2026830052,geosearch,"547 SOUTHERN BOULEVARD, Bronx, NY, USA",2005088,292569.06,2027,False,420750.0,53100.0,547 SOUTHERN BOULEVARD HDFC,C6,True,True,False,,False,0.0,,,,,,,,none
snap,843501,Corner Gourmet Deli Inc  ,"918 HUNTS POINT AVE, Bronx, NY 10474",918,Hunts Point Ave,10474,40.81953,-73.88973,2027410001,geosearch,"918 HUNT'S POINT AVENUE, Bronx, NY, USA",2006003,,,,0.0,0.0,PENN CENTRAL COMPANY,U0,True,False,False,,False,0.0,,,,,,,,none
snap,1248937,Crystal Jaida Grocery Corp  ,"1090 LONGFELLOW AVE, Bronx, NY 10459",1090,Longfellow Ave,10459,40.82607,-73.88781,2027570066,geosearch,"1090 LONGFELLOW AVENUE, Bronx, NY, USA",2006286,32469.28,2027,False,305100.0,52200.0,"BROWN, GARY H",S4,True,True,False,,False,0.0,,,,,,,,none
snap,1203144,CT  Grocery NY  Corp  ,"869 BRYANT AVE, Bronx, NY 10474",869,Bryant Ave,10474,40.8189,-73.88671,2027627501,geosearch,"869 BRYANT AVENUE, Bronx, NY, USA",2006460,,,,1620451.0,405001.0,"CHILLUM PLACE, L.L.C.",RM,True,False,False,,False,,,,,,,,,none
snap,1603201,CT Grocery NY Corp  ,"869 BRYANT AVE, Bronx, NY 10474",869,Bryant Ave,10474,40.81879,-73.88678,2027627501,geosearch,"869 BRYANT AVENUE, Bronx, NY, USA",2006460,,,,1620451.0,405001.0,"CHILLUM PLACE, L.L.C.",RM,True,False,False,,False,,,,,,,,,none
snap,1661482,CT Grocery NY Corp  ,"869 BRYANT AVE, Bronx, NY 10474",869,Bryant Ave,10474,40.81879,-73.88678,2027627501,geosearch,"869 BRYANT AVENUE, Bronx, NY, USA",2006460,,,,1620451.0,405001.0,"CHILLUM PLACE, L.L.C.",RM,True,False,False,,False,,,,,,,,,none
snap,483298,CUERNAVACA DELI  ,"928 SOUTHERN BLVD, Bronx, NY 10459",928,Southern Blvd,10459,40.82047,-73.89188,2027357501,geosearch,"928 SOUTHERN BOULEVARD, Bronx, NY, USA",2005883,,,,2751300.0,112950.0,926 SOUTHERN BLVD LLC,RM,True,False,False,,False,,,,,,,,,none
snap,740422,D & A 724 Food Corp/Food Universe  ,"724 HUNTS POINT AVE, Bronx, NY 10474",724,Hunts Point Ave,10474,40.81546,-73.88652,2027630256,geosearch,"724 HUNT'S POINT AVENUE, Bronx, NY, USA",2006564,302307.84,2027,True,715050.0,63450.0,"724 HUNTS POINT REALTY, LLC",K1,True,True,False,,True,1.0,LEAS,,,,,,,acris_lease_no_amount
snap,1305823,D & L Meat Market Llc  ,"796 HUNTS POINT AVE, Bronx, NY 10474",796,Hunts Point Ave,10474,40.81657,-73.88789,2027630190,geosearch,"796 HUNT'S POINT AVENUE, Bronx, NY, USA",2006548,2140459.32,2027,True,1164600.0,56250.0,1290 LAFAYETTE AVE.HOUSING DVLP FUND COR P.,D7,True,True,False,,False,0.0,,,,,,,,none
snap,1307465,D Mia Grocery Corp  ,"865 E 165TH ST, Bronx, NY 10459",865,E 165th St,10459,40.82395,-73.89918,2026910044,geosearch,"865 EAST 165 STREET, Bronx, NY, USA",2005248,410076.32,2027,True,302400.0,40500.0,"LL SOLUTIONS, LLC",C7,True,True,False,,False,0.0,,,,,,,,none
snap,1607586,D' Lora Corp. ,"814 HEWITT PL, Bronx, NY 10459",814,Hewitt Pl,10459,40.81883,-73.89975,2026960003,geosearch,"814 HEWITT PLACE, Bronx, NY, USA",2005344,135255.6,2027,False,471150.0,20250.0,"BECK STREET CLUSTER, L.P.",C7,True,True,False,,False,0.0,,,,,,,,none
snap,529732,DA & JA DELI & GROCERY CORO  ,"1019 SIMPSON ST, Bronx, NY 10459",1019,Simpson St,10459,40.82226,-73.89296,2027247502,geosearch,"1001 SIMPSON STREET, Bronx, NY, USA",2093937,,,,15536610.0,1159560.0,PRC WESTCHESTER AVENUE LLC,RR,True,False,False,,False,,,,,,,,,none
snap,1019843,Daraliz Deli Corp  ,"699 BECK ST, Bronx, NY 10455",699,Beck St,10455,40.81502,-73.90044,2026850056,geosearch,"699 BECK STREET, Bronx, NY, USA",2005113,127579.36,2027,True,270900.0,40050.0,BECK STREET REALTY LLC,C7,True,True,False,,False,0.0,,,,,,,,none
snap,282240,DAVID'S FOOD CENTER  ,"585 SOUTHERN BLVD, Bronx, NY 10455",585,Southern Blvd,10455,40.81259,-73.90274,2026830035,geosearch,"585 SOUTHERN BOULEVARD, Bronx, NY, USA",2005082,430986.72,2027,True,1109700.0,180000.0,JAYDEE REALTY LLC,K1,True,True,False,,False,0.0,,,,,,,,none
snap,1322217,Dawoud Deli And Grocery Corp  ,"1126 WESTCHESTER AVE, Bronx, NY 10459",1126,Westchester Ave,10459,40.82566,-73.88992,2027500013,geosearch,"1126 WESTCHESTER AVENUE, Bronx, NY, USA",2006145,9477.04,2027,False,53580.0,9660.0,JONAS 1126 CORP.,S1,True,True,False,,False,0.0,,,,,,,,none
snap,1322217,Dawoud Deli And Grocery Corp  ,"1126 WESTCHESTER AVE, Bronx, NY 10459",1126,Westchester Ave,10459,40.82566,-73.88992,2027500013,geosearch,"1126 WESTCHESTER AVENUE, Bronx, NY, USA",2006145,9477.04,2027,False,53580.0,9660.0,JONAS 1126 CORP.,S1,True,True,False,,False,0.0,,,,,,,,none
snap,1142600,Day & Night Deli Grocery Corp.  ,"1017 LEGGET AVE, Bronx, NY 10455",1017,Legget Avenue,10455,40.81401,-73.89953,2027200001,geosearch,"1017 LEGGETT AVENUE, Bronx, NY, USA",2005719,1253269.12,2027,True,1339650.0,59400.0,1272 HOLDING LTD,C7,True,True,False,,False,0.0,,,,,,,,none
